,Brand_Family_Desc,region_desc,Gross_Sales,Advertisement_and_discount_cost,Transfer_Price_COGS,Distribution_cost_supply_chain,Distribution_cose_Sales_-_Region
376,Aberlour,Karnataka,0.0,-5909.0,0.0,,8413.32
377,Aberlour,Karnataka,196312.6,32417.0,88564.0,3129.999,10456.71
378,Aberlour,Karnataka,98156.3,-2916.33,44282.0,1564.9995,8838.17
379,Aberlour,Kerala Region,0.0,,0.0,,
380,Aberlour,Kerala Region,0.0,,0.0,,
381,Aberlour,Kerala Region,0.0,,0.0,,
382,Aberlour,Maharashtra,5040.0,24770.0,1337.23,333.42,4.89
383,Aberlour,Maharashtra,575601.18,0.0,346161.200022,20657.9934,182.0
384,Aberlour,Maharashtra,0.0,180251.0,0.0,,0.0
385,Aberlour,Maharashtra,0.0,12326.0,0.0,,0.0
386,Aberlour,Maharashtra,0.0,5069.0,0.0,,0.0
387,Aberlour,Maharashtra,0.0,51913.0,0.0,,0.0
388,Aberlour,MP Chattisgarh Region,314216.0,53950.0,99864.64,10336.02,50572.36
389,Aberlour,MP Chattisgarh Region,476392.0,47000.0,151407.68,15670.74,76084.8
390,Aberlour,MP Chattisgarh Region,844506.0,47397.0,409099.600026,24413.9922,171256.51
391,Aberlour,Kerala Region,0.0,,0.0,,
392,Aberlour,Maharashtra,1648312.47,9.5,608852.16,63016.38,429.0
393,Aberlour,Maharashtra,4608521.05,75383.0,2176619.666805,129894.9585,3064.0
394,Aberlour,Maharashtra,0.0,,0.0,,
395,Aberlour,Maharashtra,0.0,301.76,0.0,,0.0
396,Aberlour,Maharashtra,168586.62,1277.0,99527.4,938.9997,1347.0
397,Aberlour,Maharashtra,149940.3,84491.0,88564.0,3129.999,160.72
398,Aberlour,MP Chattisgarh Region,304080.0,30000.0,96643.2,10002.6,48976.95
399,Aberlour,MP Chattisgarh Region,335637.0,31000.0,162590.866677,9702.9969,72432.65
400,Aberlour,MP Chattisgarh Region,530523.0,0.0,256998.466683,15336.9951,111827.5
401,Aberlour,Punjab Region,756000.0,60000.0,325849.99995,46949.985,16667.0
402,Aberlour,Punjab Region,0.0,0.0,0.0,,6666.66
403,Aberlour,Punjab Region,0.0,0.0,0.0,,6666.66
404,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
405,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
406,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
407,Aberlour,Punjab Region,0.0,25845.0,0.0,,5000.0
408,Aberlour,Punjab Region,252000.0,86150.0,108616.66665,15649.995,10000.0
409,Aberlour,Punjab Region,2520000.0,861500.0,1086166.6665,156499.95,10000.0
410,Aberlour,Punjab Region,0.0,0.0,0.0,,8333.34
411,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
412,Aberlour,Punjab Region,0.0,0.0,0.0,,20000.0
413,Aberlour,Punjab Region,224280.0,37250.0,100412.433315,3442.9989,20000.0
414,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
415,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
416,Aberlour,Punjab Region,1260000.0,625000.0,334307.5,83355.0,4166.67
417,Aberlour,Punjab Region,252000.0,86150.0,66861.5,16671.0,5000.0
418,Aberlour,Punjab Region,1764000.0,603050.0,760316.66655,109549.965,10000.0
419,Aberlour,Punjab Region,0.0,0.0,0.0,,11666.66
420,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
421,Aberlour,Punjab Region,0.0,0.0,0.0,,30000.0
422,Aberlour,Delhi,0.0,,0.0,,
423,Aberlour,Delhi,0.0,,0.0,,
424,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
425,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
426,Aberlour,Punjab Region,0.0,0.0,0.0,,5833.33
427,Aberlour,Punjab Region,0.0,0.0,0.0,,5000.0
428,Aberlour,Punjab Region,201600.0,68920.0,86893.33332,12519.996,10000.0
429,Aberlour,Punjab Region,0.0,,0.0,,
430,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
431,Aberlour,Punjab Region,0.0,0.0,0.0,,20000.0
432,Aberlour,Delhi,2686320.0,1129134.0,1157853.666489,166828.9467,8774.0
433,Aberlour,Delhi,0.0,,0.0,,
434,Aberlour,Delhi,1512000.0,510857.0,684296.6665,15649.995,17548.0
435,Aberlour,ASS ARP MEG TRI MZR,,0.0,,,50000.0
436,Aberlour,Punjab Region,,0.0,,,5000.0
437,Aberlour,Telangana Region,,0.0,,,116.84
438,Aberlour,Haryana Region,1260000.0,430762.5,543083.33325,78249.975,0.0
439,Aberlour,Haryana Region,0.0,,0.0,,
440,Aberlour,Haryana Region,368424.0,144931.5,97677.94,14337.06,0.0
441,Aberlour,Haryana Region,1058400.0,67616.0,479007.66655,10954.9965,0.0
442,Aberlour,Haryana Region,0.0,,0.0,,
443,Aberlour,Karnataka,2299648.0,178500.0,1048973.3334,62599.98,29037.0
444,Aberlour,Karnataka,0.0,144833.329999999,0.0,,7723.0
445,Aberlour,Karnataka,588937.8,90750.0,164711.7,10002.6,11836.56
446,Aberlour,Karnataka,0.0,,0.0,,
447,Aberlour,Kerala Region,0.0,,0.0,,
448,Aberlour,Delhi,0.0,0.0,0.0,,200841.0
449,Aberlour,"Goa, Daman & Gujarat",0.0,307517.0,0.0,,0.0
450,Aberlour,"Goa, Daman & Gujarat",0.0,-4402.0,0.0,,0.0
451,Aberlour,"Goa, Daman & Gujarat",2682777.5,33122.0,1311216.66675,78249.975,5833.34
452,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,41666.67
453,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,8333.34
454,Aberlour,"Goa, Daman & Gujarat",1866306.75,34440.0,929922.0,32864.9895,13333.34
455,Aberlour,"Goa, Daman & Gujarat",0.0,29311.0,0.0,,13333.34
456,Aberlour,Haryana Region,1512000.0,426900.0,401169.0,100026.0,0.0
457,Aberlour,Haryana Region,3276000.0,1119982.5,1412016.66645,203449.935,0.0
458,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
459,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,8333.34
460,Aberlour,"Goa, Daman & Gujarat",0.0,,0.0,,
461,Aberlour,Haryana Region,378000.0,106725.0,100292.25,25006.5,0.0
462,Aberlour,Haryana Region,1512000.0,516915.25,401169.0,100026.0,0.0
463,Aberlour,Haryana Region,272160.0,76842.0,117305.999982,16901.9946,0.0
464,Aberlour,Haryana Region,137088.0,53928.0,36345.28,5334.72,0.0
465,Aberlour,Haryana Region,0.0,49.0,0.0,,0.0
466,Aberlour,Haryana Region,715680.0,280721.0,306435.26669,25352.9919,0.0
467,Aberlour,Haryana Region,0.0,,0.0,,
468,Aberlour,Haryana Region,471240.0,185377.5,124936.9,18338.1,0.0
469,Aberlour,Haryana Region,3238200.0,1192342.5,1460077.499675,39124.9875,0.0
470,Aberlour,Karnataka,574912.0,423500.0,262243.33335,15649.995,36623.82
471,Aberlour,Karnataka,0.0,48967.0,0.0,,13741.48
472,Aberlour,Karnataka,228639.65,94750.0,62665.87,4001.04,10283.9
473,Aberlour,Karnataka,0.0,30250.0,0.0,,9312.0
474,Aberlour,Kerala Region,0.0,,0.0,,
475,Aberlour,Maharashtra,0.0,59944.0,0.0,,664.61
476,Aberlour,Maharashtra,1142481.12999999,133461.0,422008.64,43678.02,749.0
477,Aberlour,Maharashtra,165548.179999999,74482.0,77772.800004,5007.9984,98.0
478,Aberlour,Haryana Region,947520.0,356436.01,420093.33328,18779.994,0.0
479,Aberlour,Haryana Region,2235240.0,854851.499999999,977779.833285,57904.9815,0.0
480,Aberlour,Karnataka,0.0,45932.0,0.0,,9820.28
481,Aberlour,Karnataka,0.0,0.0,0.0,,4167.74
482,Aberlour,Karnataka,356445.44,224067.0,162590.866677,9702.9969,3388.78
483,Aberlour,Karnataka,0.0,,0.0,,
484,Aberlour,Karnataka,0.0,-20333.0,0.0,,8729.62
485,Aberlour,Karnataka,0.0,32750.0,0.0,,9760.91
486,Aberlour,Kerala Region,0.0,,0.0,,
487,Aberlour,Kerala Region,0.0,,0.0,,
488,Aberlour,Maharashtra,0.0,2034.24,0.0,,0.0
489,Aberlour,Maharashtra,778605.879999999,51773.0,458283.0,15336.9951,592.0
490,Aberlour,MP Chattisgarh Region,425712.0,42000.0,135300.48,14003.64,67467.1
491,Aberlour,MP Chattisgarh Region,60816.0,6000.0,19328.64,2000.52,13050.93
492,Aberlour,MP Chattisgarh Region,411426.0,38000.0,199304.933346,11893.9962,86452.02
493,Aberlour,MP Chattisgarh Region,0.0,,0.0,,
494,Aberlour,MP Chattisgarh Region,16204.0,1500.0,5490.39,333.42,10181.04
495,Aberlour,MP Chattisgarh Region,400605.0,20000.0,210161.0,3129.999,40189.25
496,Aberlour,MP Chattisgarh Region,0.0,,0.0,,
497,Aberlour,Punjab Region,50400.0,17500.0,13372.3,3334.2,3333.33
498,Aberlour,Haryana Region,1758960.0,601344.45,466693.27,116363.58,0.0
499,Aberlour,Haryana Region,3654000.0,1249211.25,1574941.666425,226924.9275,0.0
500,Aberlour,Haryana Region,0.0,,0.0,,
501,Aberlour,Haryana Region,0.0,,0.0,,
502,Aberlour,Haryana Region,0.0,,0.0,,
503,Aberlour,Haryana Region,1532161.01,561464.14,693466.2418311,15859.704933,0.0
504,Aberlour,Karnataka,180113.37,143560.0,49658.83,5334.72,12181.62
505,Aberlour,Karnataka,229964.8,62333.0,64428.8,6668.4,12176.0
506,Aberlour,Karnataka,1920206.08,277567.0,882037.800057,52270.9833,37517.79
507,Aberlour,Karnataka,106620.58,95581.0,28973.9086,1890.4914,8999.78
508,Aberlour,Delhi,0.0,,0.0,,
509,Aberlour,Delhi,0.0,,0.0,,
510,Aberlour,Delhi,0.0,,0.0,,
511,Aberlour,Delhi,0.0,0.0,0.0,,42000.0
512,Aberlour,Delhi,0.0,,0.0,,
513,Aberlour,Delhi,0.0,,0.0,,
514,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,8333.33
515,Aberlour,"Goa, Daman & Gujarat",1609666.5,41794.62,786730.00005,46949.985,5000.0
516,Aberlour,"Goa, Daman & Gujarat",1416506.52,17732.0,692322.400044,41315.9868,5375.0
517,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
518,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,16666.66
519,Aberlour,West Bengal & Sikkim,,4.04,,,2992.16
520,Aberlour,Delhi,0.0,0.0,0.0,,84000.0
521,Aberlour,Delhi,0.0,0.0,0.0,,17548.0
522,Aberlour,Delhi,0.0,,0.0,,
523,Aberlour,"Goa, Daman & Gujarat",578922.4,365701.5,244829.44,25339.92,0.0
524,Aberlour,"Goa, Daman & Gujarat",0.0,,0.0,,
525,Aberlour,"Goa, Daman & Gujarat",0.0,204596.0,0.0,,4166.67
526,Aberlour,"Goa, Daman & Gujarat",0.0,,0.0,,
527,Aberlour,Haryana Region,1260000.0,355750.0,334307.5,83355.0,0.0
528,Aberlour,Haryana Region,0.0,,0.0,,
529,Aberlour,Haryana Region,5770800.0,1668126.25,2487321.666285,358384.8855,0.0
530,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
531,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
532,Aberlour,ASS ARP MEG TRI MZR,299666.79,13500.0,141611.400009,8450.9973,50101.91
533,Aberlour,Punjab Region,0.0,0.0,0.0,,5000.0
534,Aberlour,Punjab Region,0.0,,0.0,,
535,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
536,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
537,Aberlour,Punjab Region,0.0,,0.0,,
538,Aberlour,Delhi,0.0,-101129.0,0.0,,42000.0
539,Aberlour,Delhi,1196159.83,572645.0,317364.7959,79130.5686,21000.0
540,Aberlour,Delhi,0.0,0.0,0.0,,113648.16
541,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
542,Aberlour,ASS ARP MEG TRI MZR,421753.26,19000.0,199304.933346,11893.9962,50143.43
543,Aberlour,Punjab Region,0.0,0.0,0.0,,5000.0
544,Aberlour,Punjab Region,0.0,-187500.0,0.0,,5000.0
545,Aberlour,Punjab Region,126000.0,43075.0,54308.333325,7824.9975,10000.0
546,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
547,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
548,Aberlour,Punjab Region,299880.0,61250.0,128077.833345,10954.9965,20000.0
549,Aberlour,Punjab Region,544320.0,85500.0,246346.79994,5633.9982,20000.0
550,Aberlour,Delhi,191520.0,103874.0,50814.74,12669.96,56824.08
551,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
552,Aberlour,Punjab Region,504000.0,175000.0,133723.0,33342.0,5000.0
553,Aberlour,Punjab Region,302400.0,103380.0,130339.99998,18779.994,10000.0
554,Aberlour,Punjab Region,0.0,0.0,0.0,,10000.0
555,Aberlour,Punjab Region,604800.0,95000.0,273718.6666,6259.998,10000.0
556,Aberlour,Punjab Region,0.0,,0.0,,
557,Aberlour,Delhi,2016000.0,1089578.24,534892.0,133368.0,9442.0
558,Aberlour,Delhi,1008000.0,619240.19,267446.0,66684.0,21000.0
559,Aberlour,Delhi,0.0,,0.0,,
560,Aberlour,Delhi,0.0,0.0,0.0,,18884.0
561,Aberlour,Delhi,0.0,,0.0,,
562,Aberlour,Delhi,0.0,24817.0,0.0,,0.0
563,Aberlour,Delhi,50400.0,8000.0,21723.33333,3129.999,8917.81
564,Aberlour,Delhi,-2116800.0,-742681.0,-912379.99986,-131459.958,-243432.0
565,Aberlour,Delhi,0.0,,0.0,,
566,Aberlour,Delhi,813960.0,190791.0,215800.1,31674.9,0.0
567,Aberlour,Delhi,0.0,,0.0,,
568,Aberlour,"Goa, Daman & Gujarat",0.0,-42231.15,0.0,,0.0
569,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
570,Aberlour,"Goa, Daman & Gujarat",1319926.53,888656.0,645118.600041,38498.9877,0.0
571,Aberlour,Delhi,0.0,,0.0,,
572,Aberlour,"Goa, Daman & Gujarat",741426.68,-76768.41,313542.7552,32451.7686,0.0
573,Aberlour,"Goa, Daman & Gujarat",182817.6,216315.0,125876.800008,7511.9976,4166.67
574,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
575,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,8333.34
576,Aberlour,Haryana Region,0.0,,0.0,,
577,Aberlour,Haryana Region,2142000.0,732296.25,568322.75,141703.5,0.0
578,Aberlour,Haryana Region,18244800.0,6118042.0,7863846.66546,1133059.638,0.0
579,Aberlour,Haryana Region,2268000.0,640350.0,977549.99985,140849.955,0.0
580,Aberlour,Haryana Region,0.0,,0.0,,
581,Aberlour,ASS ARP MEG TRI MZR,0.0,,0.0,,
582,Aberlour,ASS ARP MEG TRI MZR,177580.32,29800.0,83917.866672,5007.9984,17838.86
583,Aberlour,Punjab Region,252000.0,86150.0,66861.5,16671.0,5000.0
584,Aberlour,Punjab Region,0.0,0.0,0.0,,5000.0
585,Aberlour,Punjab Region,2520000.0,861500.0,1086166.6665,156499.95,10000.0
586,Aberlour,Punjab Region,128520.0,0.0,34073.7,5001.3,10000.0
587,Aberlour,Punjab Region,0.0,0.0,0.0,,20000.0
588,Aberlour,Delhi,20160.0,9720.0,5348.92,1333.68,84479.32
589,Aberlour,Delhi,201600.0,172241.0,53489.2,13336.8,0.0
590,Aberlour,Delhi,0.0,0.0,0.0,,42000.0
591,Aberlour,Delhi,0.0,,0.0,,
592,Aberlour,Delhi,0.0,,0.0,,
593,Aberlour,"Goa, Daman & Gujarat",0.0,6600.0,0.0,,0.0
594,Aberlour,"Goa, Daman & Gujarat",0.0,-103443.0,0.0,,4166.67
595,Aberlour,"Goa, Daman & Gujarat",0.0,-4764.0,0.0,,5000.0
596,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,8333.34
597,Aberlour,"Goa, Daman & Gujarat",0.0,4181.0,0.0,,13333.34
598,Aberlour,Haryana Region,882000.0,489065.0,234015.25,58348.5,0.0
599,Aberlour,Haryana Region,0.0,,0.0,,
600,Aberlour,Haryana Region,0.0,,0.0,,
601,Aberlour,Delhi,1355760.0,708335.0,359714.87,89689.98,21000.0
602,Aberlour,Delhi,0.0,,0.0,,
603,Aberlour,Delhi,0.0,0.0,0.0,,168958.64
604,Aberlour,Delhi,0.0,8548.33,0.0,,42000.0
605,Aberlour,Delhi,0.0,0.0,0.0,,8917.81
606,Aberlour,"Goa, Daman & Gujarat",0.0,-16000.0,0.0,,0.0
607,Aberlour,"Goa, Daman & Gujarat",0.0,,0.0,,
608,Aberlour,"Goa, Daman & Gujarat",0.0,7802.0,0.0,,5000.0
609,Aberlour,"Goa, Daman & Gujarat",0.0,0.0,0.0,,4166.67
610,Aberlour,"Goa, Daman & Gujarat",0.0,,0.0,,
611,Aberlour,"Goa, Daman & Gujarat",0.0,13926.0,0.0,,0.0
612,Aberlour,Punjab Region,2797200.0,729500.0,1233201.66655,62599.98,16667.0
613,Aberlour,Punjab Region,0.0,0.0,0.0,,16667.0
614,Aberlour,Rajasthan,0.0,-667.0,0.0,,0.0
615,Aberlour,Haryana Region,3003840.0,1026937.8,796989.08,198718.32,0.0
616,Aberlour,Haryana Region,252000.0,86152.5,66861.5,16671.0,0.0
617,Aberlour,Haryana Region,0.0,,0.0,,
618,Aberlour,Haryana Region,0.0,,0.0,,
619,Aberlour,Haryana Region,1632960.0,598363.2,739040.39982,16901.9946,0.0
620,Aberlour,Haryana Region,0.0,,0.0,,
621,Aberlour,Karnataka,1149824.0,304333.0,322144.0,33342.0,21763.56
622,Aberlour,Karnataka,459929.6,162500.0,128857.6,13336.8,19165.44
623,Aberlour,Karnataka,0.0,-101069.67,0.0,,13898.46
624,Aberlour,Karnataka,0.0,667.0,0.0,,10641.64
625,Aberlour,Karnataka,0.0,1833.0,0.0,,8384.0
626,Aberlour,Karnataka,98156.3,-25502.33,44282.0,1564.9995,9184.62
627,Aberlour,Kerala Region,0.0,,0.0,,
628,Aberlour,Kerala Region,0.0,,0.0,,
629,Aberlour,Kerala Region,34272.0,9600.0,14637.466668,1251.9996,0.0
630,Aberlour,Maharashtra,957330.84,17114.0,296372.48,30674.64,915.0
631,Aberlour,Maharashtra,1063990.06,0.0,639873.733374,38185.9878,487.0
632,Aberlour,Maharashtra,0.0,,0.0,,
633,Aberlour,Maharashtra,0.0,-257.0,0.0,,0.0
634,Aberlour,Maharashtra,0.0,,0.0,,
635,Aberlour,Rajasthan,0.0,0.0,0.0,,5833.34
636,Aberlour,Rajasthan,0.0,,0.0,,
637,Aberlour,Rajasthan,0.0,,0.0,,
638,Aberlour,Telangana Region,0.0,-564.0,0.0,,5341.33
639,Aberlour,Telangana Region,0.0,-106350.0,0.0,,0.01
640,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,0.0,0.0,,2950.0
641,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",126000.0,44109.0,54308.333325,7824.9975,3206.0
642,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
643,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,0.0,0.0,,2950.0
644,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,-0.33,0.0,,2951.0
645,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",181440.0,14400.0,82115.59998,1877.9994,3004.0
646,Aberlour,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
647,Aberlour,HP & Uttarakhand Region,0.0,,0.0,,
648,Aberlour,HP & Uttarakhand Region,0.0,,0.0,,
649,Aberlour,HP & Uttarakhand Region,60480.0,7700.0,26067.999996,3755.9988,0.0
650,Aberlour,Uttar Pradesh Region,0.0,,0.0,,
651,Aberlour,Uttar Pradesh Region,0.0,-11803.0,0.0,,21167.0
652,Aberlour,Uttar Pradesh Region,0.0,,0.0,,
653,Aberlour,Uttar Pradesh Region,214200.0,125000.0,91484.166675,7824.9975,0.0
654,Aberlour,Uttar Pradesh Region,604800.0,424400.0,273718.6666,6259.998,0.0
655,Aberlour,West Bengal & Sikkim,0.0,0.0,0.0,,14787.37
656,Aberlour,West Bengal & Sikkim,2016000.0,0.0,534892.0,133368.0,3243.94
657,Aberlour,MP Chattisgarh Region,385168.0,28424.0,122414.72,12669.96,58231.19
658,Aberlour,MP Chattisgarh Region,476388.0,74603.0,230774.133348,13771.9956,98832.73
659,Aberlour,MP Chattisgarh Region,0.0,0.0,0.0,,8608.2
660,Aberlour,MP Chattisgarh Region,223468.0,10500.0,117240.2,1564.9995,24900.86
661,Aberlour,Punjab Region,1152479.66,399264.0,305771.0118,76239.8172,3333.33
662,Aberlour,Punjab Region,0.0,,0.0,,
663,Aberlour,Punjab Region,0.0,70000.0,0.0,,6666.66
664,Aberlour,Punjab Region,0.0,,0.0,,
665,Aberlour,Rajasthan,0.0,,0.0,,
666,Aberlour,Rajasthan,0.0,,0.0,,
667,Absolut,,,,801750.0,,
668,Absolut,,,,0.0,,
669,Absolut,,,,0.0,,
670,Absolut,,,,0.0,,
671,Absolut,,,,0.0,,
672,Absolut,Punjab Region,0.0,0.0,0.0,,4699.47
673,Absolut,Karnataka,10100225.73,660926.0,4545070.03,307079.82,227405.21
674,Absolut,Karnataka,10570182.1,1253313.0,4942464.31,316082.16,319666.52
675,Absolut,Karnataka,1279665.0,6331.0,524517.0,33342.0,58764.14
676,Absolut,Karnataka,14252246.53,947206.0,6785799.266599,417854.8665,112748.6
677,Absolut,Karnataka,0.0,-6417.0,0.0,,4818.81
678,Absolut,Karnataka,0.0,0.0,0.0,,4085.04
679,Absolut,Karnataka,0.0,30899.0,0.0,,2820.56
680,Absolut,Kerala Region,1050000.0,110700.0,335250.0,50013.0,24999.0
681,Absolut,Kerala Region,455000.0,68250.0,155545.0,20344.9935,25842.0
682,Absolut,Maharashtra,0.0,6487425.95999999,0.0,,44286.0
683,Absolut,Maharashtra,45705585.39,8185141.0,24507429.776426,1488887.314317,14573.13
684,Absolut,Maharashtra,34444341.1,4360537.0,17749108.339983,1121610.101658,44451.26
685,Absolut,Maharashtra,0.0,0.0,0.0,,31.0
686,Absolut,Maharashtra,442660.62,134744.0,218229.0,10641.9966,547.5
687,Absolut,MP Chattisgarh Region,8042187.0,942000.0,2513522.67,163042.38,3005730.49
688,Absolut,MP Chattisgarh Region,7674938.0,583300.0,2038700.92,132367.74,3156804.97
689,Absolut,MP Chattisgarh Region,8179204.0,916860.5,2349330.533327,132398.9577,3858979.97999999
690,Absolut,Haryana Region,0.0,,0.0,,
691,Absolut,Haryana Region,1911000.0,367500.0,650965.0,76684.9755,0.0
692,Absolut,HP & Uttarakhand Region,0.0,,0.0,,
693,Absolut,HP & Uttarakhand Region,1050000.0,40500.0,335250.0,50013.0,0.0
694,Absolut,HP & Uttarakhand Region,700000.0,42000.0,239300.0,31299.99,6666.66
695,Absolut,Jharkhand & Orissa Region,1331790.0,139500.0,640900.85,40010.4,642059.12
696,Absolut,Jharkhand & Orissa Region,954064.0,94125.0,442551.1,30674.64,49761.0
697,Absolut,Jharkhand & Orissa Region,1542559.0,60295.0,801881.799994,46010.9853,70774.0
698,Absolut,Punjab Region,3590691.38,278700.0,1730382.38,108028.08,1692.96
699,Absolut,Punjab Region,3575374.12,482274.98,1725436.7,107694.66,4418.43
700,Absolut,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,18306.68
701,Absolut,ASS ARP MEG TRI MZR,289022.85,21600.0,144315.0,9002.34,6816.71
702,Absolut,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,8493.05
703,Absolut,ASS ARP MEG TRI MZR,0.0,150000.0,0.0,,9226.19
704,Absolut,ASS ARP MEG TRI MZR,0.0,,0.0,,
705,Absolut,ASS ARP MEG TRI MZR,0.0,,0.0,,
706,Absolut,Jharkhand & Orissa Region,8539121.63999999,219117.5,4399687.82,274738.08,207232.74
707,Absolut,Jharkhand & Orissa Region,351826.44,99034.02,162600.27,10336.02,68122.24
708,Absolut,Jharkhand & Orissa Region,1207388.7,209872.0,645349.99995,56339.982,106682.0
709,Absolut,Punjab Region,6535000.0,1698975.0,2064779.25,308413.5,53333.33
710,Absolut,Punjab Region,20121349.48,6004250.0,6362004.1097,951884.0922,266666.66
711,Absolut,Punjab Region,9327475.0,3636650.0,3116693.3333,417854.8665,83335.0
712,Absolut,Punjab Region,195000.0,43750.0,66639.5,8335.5,16666.66
713,Absolut,Punjab Region,468000.0,56000.0,159420.0,18779.994,16667.0
714,Absolut,Punjab Region,624000.0,140000.0,212560.0,25039.992,16667.0
715,Absolut,,1512241.89,68500.0,625862.49,41344.08,4580.0
716,Absolut,,644933.2,112530.0,264603.85,16671.0,12984.0
717,Absolut,,1423240.19999999,104106.0,614720.66666,40689.987,13250.0
718,Absolut,Rajasthan,2483918.84999999,1440512.0,1261243.2,80020.8,130685.86
719,Absolut,Rajasthan,19222780.0,1442334.75,10690000.0,666840.0,207879.37
720,Absolut,Rajasthan,21494149.7499999,634375.0,11797962.999965,651039.792,92052.31
721,Absolut,Rajasthan,0.0,,0.0,,
722,Absolut,Rajasthan,0.0,,0.0,,
723,Absolut,West Bengal & Sikkim,319263.9,24000.0,160350.0,10002.6,4761.62
724,Absolut,West Bengal & Sikkim,0.0,13300.0,0.0,,0.0
725,Absolut,West Bengal & Sikkim,0.0,,0.0,,
726,Absolut,Telangana Region,28613630.7899999,1027272.0,17408399.09,1087282.62,206072.18
727,Absolut,Telangana Region,0.0,970611.0,0.0,,95437.1
728,Absolut,Telangana Region,11505140.73,310399.17,7019515.000005,376225.8798,86737.9
729,Absolut,Telangana Region,0.0,0.0,0.0,,-167.0
730,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",4133450.0,857156.0,1255812.705,188965.785,21440.0
731,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",5761200.0,1788948.0,1947540.0,248521.9206,21651.0
732,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",3271000.0,1140349.0,1101350.0,139284.9555,21629.17
733,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,0.0,0.0,,2950.0
734,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",124800.0,31700.0,42649.28,5334.72,3126.0
735,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",117000.0,37545.0,39855.0,4694.9985,2975.0
736,Absolut,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,0.0,0.0,,2950.0
737,Absolut,ASS ARP MEG TRI MZR,0.0,1500.0,0.0,,25000.0
738,Absolut,Andhra Pradesh Region,,205673.11,,,33180.12
739,Absolut,Andhra Pradesh Region,,0.0,,,5.48
740,Absolut,Punjab Region,,0.0,,,10000.0
741,Absolut,Telangana Region,,0.0,,,51.53
742,Absolut,Punjab Region,,0.0,,,83335.0
743,Absolut,Punjab Region,,0.0,,,16667.0
744,Absolut,,,0.0,,,192.5
745,Absolut,Telangana Region,,0.0,,,70.64
746,Absolut,Telangana Region,,0.0,,,133.21
747,Absolut,Andhra Pradesh Region,,213251.34,,,22435.36
748,Absolut,,,0.0,,,1666.67
749,Absolut,,,-10000.0,,,19733.0
750,Absolut,West Bengal & Sikkim,0.0,16800.0,0.0,,0.0
751,Absolut,Telangana Region,449159.25,2133461.0,209466.75,25006.5,14114.98
